Date,Open,High,Low,Close,Volume
2024-01-18,1066.0,1108.75,1066.0,1097.5,11473135
2024-01-19,1107.15,1126.3,1105.0,1116.55,12303696
2024-01-20,1121.0,1126.45,1102.8,1121.0,5055594
2024-01-23,1125.9,1141.6,1078.8,1089.25,18924087
2024-01-24,1034.8,1073.2,1020.9,1059.15,20884046
2024-01-25,1058.0,1063.7,1025.8,1042.25,20835434
2024-01-29,1036.0,1068.0,1036.0,1061.25,11188604
2024-01-30,1060.05,1070.45,1050.8,1054.1,9426983
2024-01-31,1048.2,1084.1,1042.7,1067.75,12600390
2024-02-01,1072.65,1087.65,1056.8,1084.25,9756682
2024-02-02,1088.05,1096.2,1065.0,1067.05,8667415
2024-02-05,1067.05,1079.5,1058.0,1061.5,12569454
2024-02-06,1061.55,1065.1,1048.2,1050.05,8011171
2024-02-07,1061.05,1073.7,1057.5,1069.1,7281793
2024-02-08,1072.0,1075.6,1031.65,1035.9,9869141
2024-02-09,1039.95,1054.9,1034.55,1051.4,8233454
2024-02-12,1051.4,1057.25,1035.35,1046.7,8694379
2024-02-13,1051.0,1075.55,1044.8,1070.75,8413609
2024-02-14,1061.3,1100.9,1060.55,1096.85,16609115
2024-02-15,1097.5,1097.55,1069.25,1072.2,11780823
2024-02-16,1073.0,1076.0,1058.0,1068.75,8660907
2024-02-19,1069.0,1070.0,1060.1,1062.95,7562645
2024-02-20,1059.0,1090.5,1057.7,1088.6,8722800
2024-02-21,1093.85,1093.95,1073.1,1084.2,9177213
2024-02-22,1090.3,1110.7,1081.5,1100.9,14633340
2024-02-23,1099.0,1107.4,1090.0,1096.8,6250943
2024-02-26,1093.45,1094.8,1079.65,1085.2,5354189
2024-02-27,1081.65,1088.55,1072.05,1079.05,6546815
2024-02-28,1077.4,1085.0,1064.05,1074.2,7643191
2024-02-29,1071.0,1082.3,1055.35,1075.1,13648997
2024-03-01,1076.0,1101.7,1076.0,1099.25,4819390
2024-03-02,1099.3,1104.9,1091.15,1096.7,250465
2024-03-04,1099.25,1108.9,1093.1,1106.75,5895441
2024-03-05,1102.2,1110.9,1094.5,1100.8,4851446
2024-03-06,1100.2,1131.95,1095.35,1125.0,13787638
2024-03-07,1126.0,1126.9,1107.55,1111.45,6943879
2024-03-11,1112.25,1120.0,1101.9,1105.1,6751641
2024-03-12,1105.0,1121.4,1084.25,1097.0,9817138
2024-03-13,1096.0,1099.55,1070.75,1080.4,11503890
2024-03-14,1075.0,1081.25,1055.6,1058.25,10253613
2024-03-15,1056.25,1056.25,1030.25,1046.4,17798175
2024-03-18,1044.0,1066.9,1043.6,1061.35,7612407
2024-03-19,1055.55,1060.95,1046.7,1050.8,6728886
2024-03-20,1050.0,1057.45,1030.95,1034.75,12619644
2024-03-21,1039.35,1050.55,1028.15,1035.6,9903738
2024-03-22,1040.1,1047.25,1029.95,1033.3,9891194
2024-03-26,1029.0,1044.2,1027.5,1040.55,9656767
2024-03-27,1045.8,1057.55,1044.25,1052.85,17027308
2024-03-28,1052.85,1058.4,1044.1,1047.2,10235318
2024-04-01,1052.35,1063.75,1048.9,1053.1,5484556
2024-04-02,1051.0,1055.85,1040.2,1047.2,13617893
2024-04-03,1043.8,1070.3,1043.75,1063.25,11573590
2024-04-04,1070.0,1080.7,1059.15,1062.95,17964844
2024-04-05,1061.1,1063.0,1048.1,1059.1,9210187
2024-04-08,1067.0,1079.45,1063.55,1076.05,4967186
2024-04-09,1090.0,1090.0,1071.35,1080.0,11385226
2024-04-10,1086.2,1093.0,1080.0,1087.8,9064074
2024-04-12,1079.5,1096.4,1071.1,1073.45,18045983
2024-04-15,1063.1,1071.0,1055.25,1057.95,8889435
2024-04-16,1049.95,1057.85,1044.35,1051.9,7107881
2024-04-18,1044.15,1051.4,1013.85,1024.0,17832438
2024-04-19,1015.0,1036.95,995.7,1029.1,21598007
2024-04-22,1039.0,1058.5,1032.0,1053.95,9410832
2024-04-23,1058.0,1060.25,1048.75,1055.75,8300012
2024-04-24,1056.0,1068.95,1056.0,1063.25,5641163
2024-04-25,1100.0,1133.95,1086.1,1127.0,46136295
2024-04-26,1130.0,1141.35,1123.0,1130.3,10133766
2024-04-29,1130.3,1164.0,1125.3,1159.25,15183242
2024-04-30,1160.15,1182.9,1155.15,1165.9,18965164
2024-05-02,1156.0,1174.0,1148.0,1149.85,12302236
2024-05-03,1150.9,1163.25,1134.1,1141.5,9993632
2024-05-06,1143.9,1156.0,1135.65,1143.65,7490104
2024-05-07,1146.05,1148.8,1124.05,1127.7,7115509
2024-05-08,1124.65,1135.45,1118.25,1128.65,8175609
2024-05-09,1122.0,1134.55,1112.2,1115.65,5226693
2024-05-10,1123.7,1140.0,1113.35,1120.1,7242718
2024-05-13,1120.1,1135.4,1105.05,1132.0,5513160
2024-05-14,1129.95,1136.1,1118.1,1122.85,5471143
2024-05-15,1125.55,1131.2,1118.6,1128.05,5436338
2024-05-16,1134.15,1143.95,1111.3,1139.3,10750526
2024-05-17,1132.0,1146.0,1126.1,1141.35,9909986
2024-05-18,1142.0,1145.0,1137.0,1143.75,169757
2024-05-21,1136.0,1145.75,1129.2,1137.65,8162017
2024-05-22,1142.0,1142.0,1117.95,1126.0,9094033
2024-05-23,1126.0,1169.65,1125.75,1165.25,12818081
2024-05-24,1165.5,1177.0,1160.6,1174.0,8814997
2024-05-27,1178.9,1196.0,1168.0,1187.0,10450046
2024-05-28,1188.0,1192.4,1179.0,1183.4,4018776
2024-05-29,1172.0,1185.9,1156.0,1159.75,9418064
2024-05-30,1155.2,1179.8,1155.0,1167.95,7232217
2024-05-31,1173.0,1178.0,1153.4,1162.15,10057642
2024-06-03,1197.05,1242.2,1193.4,1223.9,22197339
2024-06-04,1224.0,1224.0,1101.55,1131.25,24135989
2024-06-05,1138.0,1193.0,1110.7,1184.5,21039499
2024-06-06,1192.1,1195.9,1163.25,1170.95,12006879
2024-06-07,1178.0,1195.2,1166.75,1186.8,8583998
2024-06-10,1185.0,1212.4,1185.0,1200.0,9995057
2024-06-11,1204.45,1209.35,1190.45,1194.6,9390212
2024-06-12,1192.1,1206.15,1184.1,1187.9,7199718
2024-06-13,1201.8,1202.0,1173.45,1174.65,5321148
2024-06-14,1180.95,1184.65,1170.0,1181.05,4451031
2024-06-18,1194.0,1194.0,1181.15,1191.9,6837181
2024-06-19,1193.0,1243.35,1185.5,1226.65,17987437
2024-06-20,1230.1,1241.5,1220.4,1239.5,8206858
2024-06-21,1246.0,1246.0,1223.75,1237.45,29311314
2024-06-24,1231.0,1235.75,1225.05,1228.1,6676530
2024-06-25,1234.45,1278.75,1226.0,1271.45,17607952
2024-06-26,1281.1,1292.95,1259.2,1285.4,13956370
2024-06-27,1310.0,1310.0,1280.0,1288.95,22311393
2024-06-28,1283.1,1289.9,1261.6,1265.25,7167069
2024-07-01,1273.0,1273.0,1256.45,1261.9,5797015
2024-07-02,1265.0,1267.85,1238.25,1253.4,9945447
2024-07-03,1260.0,1288.6,1243.6,1280.0,15171347
2024-07-04,1288.0,1293.0,1268.5,1280.9,4817380
2024-07-05,1272.0,1295.4,1270.9,1287.05,8593502
2024-07-08,1285.0,1297.4,1279.6,1287.85,4216951
2024-07-09,1284.0,1295.0,1279.2,1289.4,6930340
2024-07-10,1284.2,1294.0,1275.15,1291.65,9020489
2024-07-11,1301.05,1301.4,1276.95,1296.75,7848846
2024-07-12,1293.9,1339.65,1293.9,1317.3,11278987
2024-07-15,1316.7,1324.4,1305.0,1307.45,11537127
2024-07-16,1307.45,1318.45,1299.7,1304.0,5433264
2024-07-18,1300.0,1318.6,1294.5,1309.4,6787511
2024-07-19,1305.65,1309.0,1288.2,1292.35,4496066
2024-07-22,1283.35,1292.35,1278.2,1282.5,6695557
2024-07-23,1288.5,1291.1,1251.0,1263.25,8789327
2024-07-24,1262.9,1267.35,1226.65,1239.25,10344860
2024-07-25,1200.0,1200.0,1155.5,1175.9,32979871
2024-07-26,1165.0,1183.15,1155.25,1177.35,18554648
2024-07-29,1182.35,1194.6,1163.65,1170.05,19598573
2024-07-30,1164.1,1180.0,1160.2,1170.0,18090045
2024-07-31,1157.0,1171.0,1154.0,1166.1,17347076
2024-08-01,1168.0,1175.65,1165.45,1172.3,11190500
2024-08-02,1164.0,1167.8,1156.1,1160.85,10581445
2024-08-05,1142.0,1151.45,1124.3,1133.5,12013362
2024-08-06,1140.0,1151.0,1123.1,1126.1,8571122
2024-08-07,1138.8,1144.8,1127.0,1136.8,8370312
2024-08-08,1133.1,1142.8,1126.0,1138.15,7903428
2024-08-09,1152.0,1155.7,1139.95,1142.75,6262086
2024-08-12,1146.0,1169.1,1135.85,1164.3,9078384
2024-08-13,1161.35,1179.6,1155.4,1159.6,6180463
2024-08-14,1159.0,1159.0,1148.65,1153.1,5021841
2024-08-16,1166.4,1170.0,1149.6,1166.85,6107134
2024-08-19,1169.0,1171.3,1150.2,1153.25,6691823
2024-08-20,1158.0,1177.0,1154.65,1168.0,6721749
2024-08-21,1166.6,1178.0,1161.5,1174.4,9480630
2024-08-22,1179.7,1181.0,1168.95,1169.95,5841326
2024-08-23,1170.0,1173.95,1163.5,1165.95,5121962
2024-08-26,1171.7,1175.25,1166.1,1170.3,3392612
2024-08-27,1170.0,1184.85,1164.25,1181.25,8702113
2024-08-28,1177.0,1181.7,1169.35,1170.95,5483503
2024-08-29,1169.0,1179.9,1163.4,1175.4,7290114
2024-08-30,1177.0,1182.95,1171.85,1175.25,10190506
